Q1,Q2,Q3,Q4,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5,Q5_T,Q6,Q6_T,Q7,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_T,Q8_1,Q8_2,Q9,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_T,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_T,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q19_12,Q19_13,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q21,Q22,Q22_T,Q23,Q24,Q24_T,Q25,Q26,Q27
1,1,4,2,0,1,0,0,0,0,0,0,1,,1,,9,0,0,0,0,0,0,0,0,1,0,0,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,5,5,4,4,4,5,4,4,5,4,5,5,4,5,4,4,5,4,5,4,4,5,4,3,3,3,4,4,5,1,,4,3,3,4,4,5,5,5,5,4,3,4,5,5,5,3,5,2,2,21,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,2,5,5,5,5,2,2,2,2,2,2,07666,1,,1,5,,4,5,4
1,2,3,3,0,0,1,0,0,0,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,6,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,2,2,1,3,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,4,2,2,4,4,3,3,3,4,3,3,2,2,2,2,2,4,3,1,54,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,2,2,2,2,2,2,2,92833,1,,2,6,,3,5,4
1,2,6,2,0,1,0,0,0,0,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,3,2,3,2,2,2,3,1,2,2,1,,3,3,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,2,1,52,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,23456,1,,1,6,,3,3,3
1,2,5,7,0,0,0,0,0,0,1,0,5,,2,,"1,2,4,7,9,10",1,1,0,1,0,0,1,0,1,1,0,0,,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,3,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,1,1,1,1,,4,2,2,2,2,5,5,5,5,5,2,1,1,1,1,1,2,3,2,82,2,2,1,1,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,3,3,3,3,3,3,85051,4,,3,12,,2,1,2
1,1,3,3,0,0,1,0,0,0,0,0,4,,6,,"2,5,9",0,1,0,0,1,0,0,0,1,0,0,0,,3,9,"2,5,8",0,1,0,0,1,0,0,1,0,0,0,0,,4,3,3,3,3,2,4,4,3,4,2,4,4,4,4,2,3,4,3,3,3,4,2,1,4,5,4,3,4,3,3,,3,2,3,2,3,2,3,3,2,3,4,4,2,1,1,3,3,2,2,58,3,4,5,3,3,3,3,3,5,4,4,4,2,4,3,3,3,3,3,2,3,2,3,3,2,5,01056,3,,2,14,,1,1,2
1,2,2,7,0,0,0,0,0,0,1,0,2,,1,,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,3,53,2,2,2,2,2,3,3,4,4,4,4,5,4,3,2,2,2,1,2,2,2,2,2,2,2,2,20115,1,,2,5,,7,2,7
1,2,6,2,0,1,0,0,0,0,0,0,5,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,3,2,1,5,5,3,5,2,2,2,2,2,2,2,2,2,2,4,4,3,1,1,4,4,1,1,2,1,,2,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,3,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,11720,1,,1,13,Retired,4,7,2
1,1,4,3,0,0,1,0,0,0,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,2,1,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,1,1,1,1,1,1,,4,2,2,2,2,5,5,5,5,2,1,1,1,1,1,1,3,3,1,62,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,5,5,5,5,5,5,5,5,5,5,93535,3,,2,13,Machinery ,2,1,3
1,2,6,2,0,1,0,0,0,0,0,0,2,,2,,"1,7",1,0,0,0,0,0,1,0,0,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,,4,5,5,5,5,3,3,4,5,5,5,3,3,3,3,3,3,3,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,4,4,4,4,4,4,5,5,90016,1,,1,13,Retired,4,4,3
1,2,2,3,0,0,1,0,0,0,0,0,1,,6,,"1,4,5,10",1,0,0,1,1,0,0,0,0,1,0,0,,1,3,"3,7,10",0,0,1,0,0,0,1,0,0,1,0,0,,2,1,4,2,3,3,3,3,3,3,3,3,3,2,2,4,2,4,3,2,3,4,2,2,2,2,2,3,2,3,2,,2,2,2,3,2,2,2,4,2,3,3,2,3,3,2,4,2,1,2,61,2,4,3,3,4,2,3,3,4,4,4,4,4,2,3,4,2,2,2,2,1,1,1,1,1,2,30047,1,,2,7,,3,3,3
1,2,5,6,0,0,0,0,0,1,0,0,3,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,4,4,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,3,1,,4,3,3,2,1,3,3,3,3,3,2,4,4,4,4,4,4,3,2,40,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,27856,1,,1,12,,3,5,3
1,2,1,3,0,0,1,0,0,0,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,,4,1,1,2,1,3,3,3,3,3,3,3,3,2,3,3,3,2,1,35,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,2,3,2,3,3,3,3,4,3,32825,1,,3,2,,4,3,1
1,2,6,4,0,0,0,1,0,0,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,1,3,2,2,4,5,4,5,4,4,4,5,4,5,2,1,3,1,2,2,2,1,2,4,1,,4,3,2,2,2,4,4,4,5,4,4,2,2,2,3,1,1,2,1,58,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,39046,1,,1,11,,4,5,2
1,1,4,6,0,0,0,0,0,1,0,0,1,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,3,3,2,2,1,,4,3,3,3,5,5,5,5,5,3,3,3,3,3,4,3,3,2,1,0,4,1,1,3,3,1,3,2,2,3,3,1,5,2,2,2,2,2,2,2,2,2,2,2,2,5,27822,4,,2,5,,3,3,2
1,2,6,"3,6",0,0,1,0,0,1,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,4,3,1,1,1,3,2,2,4,4,4,5,4,4,5,5,5,5,3,1,1,1,4,3,4,4,3,1,1,,4,5,4,4,4,5,5,5,5,4,4,2,2,2,2,2,2,3,1,50,1,3,4,4,4,4,4,4,4,4,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,92346,1,,1,12,,2,1,2
1,1,3,3,0,0,1,0,0,0,0,0,6,Bottled water,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,4,2,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,3,2,53,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,78216,4,,2,13,Disabled,1,1,2
1,2,4,3,0,0,1,0,0,0,0,0,1,,2,,"2,4,9",0,1,0,1,0,0,0,0,1,0,0,0,,1,1,7,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,1,1,3,3,3,1,2,1,3,,4,5,5,5,5,5,5,5,5,3,4,5,5,5,5,4,4,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,77099,2,,2,13,Disabled,1,1,5
1,2,2,3,0,0,1,0,0,0,0,0,5,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,2,3,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,2,4,4,5,4,2,1,,2,4,4,4,3,4,4,5,5,5,4,2,2,2,3,3,5,3,3,61,3,2,1,1,1,1,1,3,3,4,3,3,5,4,3,3,4,4,3,3,3,4,4,4,3,3,60020,3,,2,13,Transportation,3,4,2
1,2,6,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,9,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,1,,2,1,1,2,1,3,3,3,5,1,2,2,2,2,2,2,2,3,1,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94588,1,,1,12,,2,1,1
1,2,2,"4,6",0,0,0,1,0,1,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,2,2,2,2,2,2,1,1,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,,4,2,1,2,2,4,4,3,2,1,1,4,4,4,1,1,1,3,2,48,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,98531,5,,1,12,,2,2,3
1,1,1,3,0,0,1,0,0,0,0,0,5,,2,,"2,5",0,1,0,0,1,0,0,0,0,0,0,0,,1,5,5,0,0,0,0,1,0,0,0,0,0,0,0,,3,3,3,4,3,5,5,4,1,1,1,4,1,1,4,3,3,3,2,2,4,2,3,3,5,4,5,5,5,5,5,,5,3,3,3,2,2,3,2,2,2,3,4,4,4,3,2,3,2,3,61,1,4,3,4,3,4,2,4,3,3,3,3,3,1,2,2,2,3,4,3,3,2,3,1,2,3,33130,1,,2,2,,1,2,1
1,1,5,3,0,0,1,0,0,0,0,0,5,,6,,"3,10",0,0,1,0,0,0,0,0,0,1,0,0,,2,8,"3,8",0,0,1,0,0,0,0,1,0,0,0,0,,2,1,3,3,5,1,2,2,3,1,3,2,2,3,2,3,3,2,2,3,3,2,2,3,2,2,3,3,4,2,3,,3,4,2,1,3,3,4,4,2,2,3,3,2,4,5,2,3,2,2,62,4,4,4,4,4,1,4,5,3,3,2,4,3,2,2,3,4,2,1,1,2,3,2,3,1,3,02895,3,,2,4,,4,5,4
1,2,1,3,0,0,1,0,0,0,0,0,5,,3,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,3,3,1,3,2,4,2,2,5,3,3,3,1,1,3,84,4,3,4,2,1,3,4,3,2,2,5,4,4,4,4,2,3,3,3,3,4,4,3,3,3,4,44030,3,,2,3,,3,4,12
1,2,1,3,0,0,1,0,0,0,0,0,2,,2,,"1,2",1,1,0,0,0,0,0,0,0,0,0,0,,2,7,"2,10",0,1,0,0,0,0,0,0,0,1,0,0,,2,3,2,3,3,2,2,3,1,2,2,3,2,5,3,5,3,2,2,2,2,2,1,4,2,2,2,3,2,3,1,,1,1,3,3,4,3,3,1,3,2,3,2,5,1,2,2,2,2,1,67,2,2,2,2,3,1,4,3,4,3,2,4,4,2,4,5,3,3,3,4,3,5,3,4,4,4,93720,1,,2,3,,1,2,4
1,2,2,3,0,0,1,0,0,0,0,0,5,,2,,"1,2",1,1,0,0,0,0,0,0,0,0,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,4,1,3,1,4,3,4,3,3,4,5,3,5,3,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,,4,3,2,4,2,3,3,3,4,3,1,3,3,4,5,3,2,1,2,70,2,2,3,3,4,3,3,4,2,4,2,2,4,3,5,3,3,1,3,3,2,2,1,5,5,2,22153,1,,1,12,,3,5,2
1,2,1,3,0,0,1,0,0,0,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,,4,1,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,49,2,1,1,3,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,95691,1,,2,2,,3,1,9
1,2,6,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,2,4,1,,2,2,1,2,2,2,3,4,5,2,3,1,1,2,4,1,3,2,2,41,2,2,2,2,1,2,2,1,1,3,3,3,3,1,2,2,1,1,1,2,1,1,2,2,2,2,91803,1,,1,13,Retired,4,2,1
1,2,3,3,0,0,1,0,0,0,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,3,,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,56,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33182,1,,2,4,,2,2,2
1,1,3,6,0,0,0,0,0,1,0,0,2,,6,,"3,4",0,0,1,1,0,0,0,0,0,0,0,0,,3,9,"5,7",0,0,0,0,1,0,1,0,0,0,0,0,,3,1,1,1,3,1,2,1,2,1,4,3,5,5,5,3,5,3,3,2,2,3,1,1,5,3,2,1,1,2,1,,4,3,2,4,2,2,3,2,4,3,3,3,3,3,1,2,4,1,2,84,2,2,3,3,3,4,1,1,3,3,2,2,3,1,3,3,2,3,3,3,4,5,4,4,4,3,65742,1,,1,4,,5,3,3
1,2,1,3,0,0,1,0,0,0,0,0,2,,6,,"4,10",0,0,0,1,0,0,0,0,0,1,0,0,,3,10,3,0,0,1,0,0,0,0,0,0,0,0,0,,5,3,4,5,3,4,4,4,3,3,4,4,3,3,4,3,3,2,4,4,4,4,5,5,4,3,3,4,4,5,1,,3,3,4,4,2,3,4,4,3,3,5,4,3,4,4,3,2,1,2,50,5,3,3,4,4,4,4,3,2,4,4,5,3,2,1,2,3,3,2,3,2,1,1,3,3,2,32211,4,,2,10,,4,2,3
1,2,3,3,0,0,1,0,0,0,0,0,2,,6,,8,0,0,0,0,0,0,0,1,0,0,0,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,3,2,2,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,2,4,1,5,1,1,,4,2,2,2,4,5,5,5,5,2,2,2,2,2,2,3,4,3,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,36330,1,,2,13,Insurance,7,5,5
1,1,4,3,0,0,1,0,0,0,0,0,1,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,6,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,1,1,2,2,3,3,2,1,3,3,2,3,3,3,3,2,2,2,1,1,4,4,3,1,1,1,1,,4,3,3,2,5,5,5,5,5,2,3,1,1,1,2,1,2,2,2,57,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,5,2,1,1,5,5,2,1,5,5,23608,3,,2,1,,2,5,2
1,1,2,3,0,0,1,0,0,0,0,0,5,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,3,2,3,3,3,1,1,,2,4,2,2,2,2,4,3,2,2,1,2,2,3,1,2,2,2,1,44,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85712,1,,2,6,,2,1,1
1,2,4,3,0,0,1,0,0,0,0,0,5,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,,4,2,2,2,5,2,2,2,2,3,2,2,2,2,2,2,2,2,2,25,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,5,5,5,5,5,5,08401,1,,2,13,Disabled,2,2,2
1,2,5,3,0,0,1,0,0,0,0,0,1,,2,,"4,8",0,0,0,1,0,0,0,1,0,0,0,0,,3,10,5,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,2,3,2,1,1,1,1,,4,4,4,4,4,4,4,4,3,2,1,3,3,3,2,1,3,1,3,69,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,3,3,3,91601,1,,2,2,,4,2,3
1,1,2,3,0,0,1,0,0,0,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,1,4,3,4,1,2,1,1,1,1,4,1,2,2,3,4,4,5,5,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,2,3,4,5,3,2,2,4,3,2,1,2,3,1,0,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1,1,1,2,92551,1,,2,1,,3,1,1
1,2,1,3,0,0,1,0,0,0,0,0,2,,1,,"4,9,10",0,0,0,1,0,0,0,0,1,1,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,3,3,3,3,3,2,5,3,2,5,5,5,5,5,5,5,5,5,5,3,3,2,2,2,3,2,2,2,2,2,,4,3,3,3,3,5,5,5,5,5,5,3,3,3,3,3,3,3,2,55,3,2,2,4,4,4,4,3,4,5,5,5,4,3,3,3,2,2,2,1,3,3,2,3,2,3,76103,1,,1,1,,2,1,4
1,1,5,6,0,0,0,0,0,1,0,0,1,,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,2,2,2,1,2,3,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,1,1,2,2,1,1,2,1,,2,2,1,2,2,4,5,4,5,4,3,2,2,2,3,2,3,3,2,22,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,98902,5,,1,7,,3,3,2
1,2,1,3,0,0,1,0,0,0,0,0,2,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,5,3,0,0,1,0,0,0,0,0,0,0,0,0,,2,3,4,1,4,2,3,3,1,5,1,3,4,1,2,2,2,4,2,2,2,1,4,5,3,2,3,1,3,5,1,,2,1,4,2,2,2,5,2,3,4,1,1,3,5,2,3,4,1,2,67,3,3,5,1,2,3,5,1,4,2,1,3,3,2,4,2,2,3,3,3,3,2,3,2,4,2,29620,1,,1,7,,3,1,5
1,1,3,3,0,0,1,0,0,0,0,0,3,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,3,10,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,5,5,5,2,1,5,5,5,5,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,,5,4,3,3,3,1,1,1,1,1,5,5,5,5,5,5,5,2,4,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,1,1,1,1,1,4,85396,1,,1,2,,5,4,1
1,2,4,6,0,0,0,0,0,1,0,0,1,,1,,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,5,"2,3,4,6,8,9,10",0,1,1,1,0,1,0,1,1,1,0,0,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,3,3,4,4,5,5,4,Water testing,2,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,2,1,4,100,3,3,4,3,3,3,3,3,4,4,4,3,5,2,3,3,1,1,1,1,3,2,2,2,1,2,48309,1,,1,12,,4,4,4
1,1,2,3,0,0,1,0,0,0,0,0,3,,1,,"1,2,3,4,6,7,8",1,1,1,1,0,1,1,1,0,0,0,0,,1,5,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,3,2,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,34,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99350,1,,1,1,,2,1,3
1,2,2,3,0,0,1,0,0,0,0,0,1,,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,4,3,1,3,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2,2,3,1,3,4,1,,4,5,1,1,1,5,5,5,2,5,5,1,1,1,2,1,1,2,1,62,3,3,1,4,3,3,3,3,2,3,3,1,1,3,5,5,5,4,3,3,2,3,2,4,5,5,80634,4,,2,13,,2,4,4
1,2,1,3,0,0,1,0,0,0,0,0,3,,6,,"4,7,10",0,0,0,1,0,0,1,0,0,1,0,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,2,2,1,3,1,3,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,2,2,1,4,1,,2,1,2,4,3,3,4,5,5,3,2,3,3,3,3,3,3,3,1,20,3,3,4,5,4,3,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,70051,1,,3,5,,2,4,9
1,2,2,3,0,0,1,0,0,0,0,0,5,,2,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,7,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,,4,3,2,2,2,3,2,3,5,2,2,4,3,2,3,1,1,3,1,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,5,3,5,5,3,4,5,5,92201,1,,2,12,,7,3,7
1,1,3,6,0,0,0,0,0,1,0,0,1,,6,,11,0,0,0,0,0,0,0,0,0,0,1,0,,2,8,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,3,3,2,1,1,3,3,4,1,4,4,5,4,5,3,4,4,4,5,2,3,4,3,4,2,5,4,2,1,1,,4,3,2,3,3,4,5,5,5,2,4,2,1,2,3,2,2,2,3,68,1,3,2,2,4,2,4,3,5,4,4,2,5,3,2,1,3,3,2,2,3,4,3,3,2,2,76542,1,,2,9,,2,2,1
1,2,3,4,0,0,0,1,0,0,0,0,4,,2,,4,0,0,0,1,0,0,0,0,0,0,0,0,,2,8,"4,8",0,0,0,1,0,0,0,0,1,0,0,0,,3,4,5,3,1,3,3,2,3,3,3,5,2,3,1,3,1,1,3,3,2,2,3,3,2,2,2,4,2,2,4,,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,99,4,3,2,2,1,2,2,2,2,4,3,4,3,3,2,2,2,3,5,4,3,2,2,3,4,3,20776,1,,1,2,,6,6,5
1,1,5,4,0,0,0,1,0,0,0,0,1,,6,,"3,7",0,0,1,0,0,0,1,0,0,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,4,2,2,4,2,3,3,4,4,1,1,1,1,1,1,1,1,3,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,75235,4,,2,6,,3,2,1
1,2,3,4,0,0,0,1,0,0,0,0,2,,6,,"3,8,10",0,0,1,0,0,0,0,1,0,1,0,0,,1,1,"2,3",0,1,1,0,0,0,0,0,0,0,0,0,,3,2,3,3,2,4,5,3,2,1,3,3,3,3,2,2,4,4,5,3,3,3,3,2,3,2,2,3,3,3,3,,4,4,4,4,4,2,2,2,1,1,1,2,2,2,2,1,2,1,2,29,1,2,1,1,1,1,1,1,1,2,1,2,1,3,3,3,3,2,1,3,2,3,2,1,3,3,39367,3,,2,3,,4,3,1
1,2,3,4,0,0,0,1,0,0,0,0,1,,1,,"3,4,9",0,0,1,1,0,0,0,0,1,0,0,0,,1,4,11,0,0,0,0,0,0,0,0,0,0,1,0,,4,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,1,1,1,1,5,5,4,4,5,5,5,3,2,3,1,,4,3,2,4,4,5,5,5,5,5,5,4,4,4,5,5,5,3,2,100,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,3,3,4,4,60616,4,,2,2,,5,3,4
